'order_no','aopmargin','booking_margin_percentage_after_surcharge','ctry_code','date','dealer_net','dealer_net_after_surcharge','margin_after_surcharge','margin_percentage_after_surcharge','netrevenue','quantity','serial_number','series','total_cost','currency','modelcode','region','product','dealer'
H23286,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13921X,A6W9,563.1,AUD,PC1.5,2,251,31
H32511,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09236X,A3D4,564.41,AUD,MPC15,2,250,31
H23298,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13933X,A6W9,563.11,AUD,PC1.5,2,251,31
H23292,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13927X,A6W9,563.11,AUD,PC1.5,2,251,31
H32505,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09234X,A3D4,564.41,AUD,MPC15,2,250,31
H23297,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13932X,A6W9,563.11,AUD,PC1.5,2,251,31
H23295,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13930X,A6W9,563.11,AUD,PC1.5,2,251,31
H23283,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13918X,A6W9,563.1,AUD,PC1.5,2,251,31
H32534,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09243X,A3D4,564.41,AUD,MPC15,2,250,31
H32539,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09248X,A3D4,564.41,AUD,MPC15,2,250,31
H32537,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09246X,A3D4,564.41,AUD,MPC15,2,250,31
H23285,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13920X,A6W9,563.1,AUD,PC1.5,2,251,31
H23308,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13936X,A6W9,563.11,AUD,PC1.5,2,251,5
H23277,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13912X,A6W9,563.1,AUD,PC1.5,2,251,31
H32507,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,720.97,0.5619758051944003,831.8299999999999,1,A3D4M09203X,A3D4,561.95,AUD,MPC15,2,250,24
H23280,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13915X,A6W9,563.1,AUD,PC1.5,2,251,31
H23284,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13919X,A6W9,563.1,AUD,PC1.5,2,251,31
H23279,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13914X,A6W9,563.1,AUD,PC1.5,2,251,31
H23287,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13922X,A6W9,563.1,AUD,PC1.5,2,251,31
H32503,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09233X,A3D4,564.41,AUD,MPC15,2,250,31
H32536,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09245X,A3D4,564.41,AUD,MPC15,2,250,31
H32508,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09235X,A3D4,564.41,AUD,MPC15,2,250,31
H23272,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13908X,A6W9,563.1,AUD,PC1.5,2,251,31
H23281,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13916X,A6W9,563.1,AUD,PC1.5,2,251,31
H23289,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13924X,A6W9,563.1,AUD,PC1.5,2,251,31
H23290,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13925X,A6W9,563.1,AUD,PC1.5,2,251,31
H32517,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09238X,A3D4,564.41,AUD,MPC15,2,250,31
H23282,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13917X,A6W9,563.1,AUD,PC1.5,2,251,31
H32528,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09241X,A3D4,564.41,AUD,MPC15,2,250,31
H32523,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09240X,A3D4,564.41,AUD,MPC15,2,250,31
H23278,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13913X,A6W9,563.1,AUD,PC1.5,2,251,31
H23294,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13929X,A6W9,563.11,AUD,PC1.5,2,251,31
H32542,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5200000000001,0.5600660992111746,831.8299999999999,1,A3D4M09251X,A3D4,564.4,AUD,MPC15,2,250,31
H32543,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5200000000001,0.5600660992111746,831.8299999999999,1,A3D4M09252X,A3D4,564.4,AUD,MPC15,2,250,31
H32531,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09242X,A3D4,564.41,AUD,MPC15,2,250,31
H32514,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09237X,A3D4,564.41,AUD,MPC15,2,250,31
H23291,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13926X,A6W9,563.1,AUD,PC1.5,2,251,31
H32535,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09244X,A3D4,564.41,AUD,MPC15,2,250,31
H32538,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09247X,A3D4,564.41,AUD,MPC15,2,250,31
H23299,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13934X,A6W9,563.11,AUD,PC1.5,2,251,31
H23275,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13910X,A6W9,563.1,AUD,PC1.5,2,251,31
H23274,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13909X,A6W9,563.1,AUD,PC1.5,2,251,31
H23307,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13935X,A6W9,563.11,AUD,PC1.5,2,251,5
H32540,217,0.1386088284027771,AU,2023-11-01,1282.92,1282.92,718.5100000000001,0.5600583044928756,831.8299999999999,1,A3D4M09249X,A3D4,564.41,AUD,MPC15,2,250,31
H23288,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.82,0.561079412590029,831.8299999999999,1,A6W9M13923X,A6W9,563.1,AUD,PC1.5,2,251,31
H23309,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13937X,A6W9,563.11,AUD,PC1.5,2,251,5
H23293,223,0.13891968781723785,AU,2023-11-01,1282.92,1282.92,719.8100000000001,0.5610716178717301,831.8299999999999,1,A6W9M13928X,A6W9,563.11,AUD,PC1.5,2,251,31
H40834,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09318X,A3D4,596.55,USD,MPC15,1,250,9
H32627,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09288X,A3D4,596.54,USD,MPC15,1,250,9
H30009,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09253X,A3D4,596.55,USD,MPC15,1,250,9
H40825,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09308X,A3D4,596.55,USD,MPC15,1,250,9
H32619,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09280X,A3D4,596.54,USD,MPC15,1,250,9
H30020,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09263X,A3D4,596.55,USD,MPC15,1,250,9
H30022,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09265X,A3D4,596.55,USD,MPC15,1,250,9
H30017,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09260X,A3D4,596.55,USD,MPC15,1,250,9
H40830,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09313X,A3D4,596.55,USD,MPC15,1,250,9
H32624,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09285X,A3D4,596.54,USD,MPC15,1,250,9
H32626,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09287X,A3D4,596.54,USD,MPC15,1,250,9
H30030,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09273X,A3D4,596.54,USD,MPC15,1,250,9
H30029,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09272X,A3D4,596.55,USD,MPC15,1,250,9
H40832,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09315X,A3D4,596.55,USD,MPC15,1,250,9
H30018,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09261X,A3D4,596.55,USD,MPC15,1,250,9
H40833,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09317X,A3D4,596.55,USD,MPC15,1,250,9
H30021,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09264X,A3D4,596.55,USD,MPC15,1,250,9
H32630,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09291X,A3D4,596.54,USD,MPC15,1,250,9
H30016,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09259X,A3D4,596.55,USD,MPC15,1,250,9
H30024,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09267X,A3D4,596.55,USD,MPC15,1,250,9
H32628,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09289X,A3D4,596.54,USD,MPC15,1,250,9
H40836,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09320X,A3D4,596.55,USD,MPC15,1,250,9
H32637,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09298X,A3D4,596.54,USD,MPC15,1,250,9
H40835,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09319X,A3D4,596.55,USD,MPC15,1,250,9
H40838,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09322X,A3D4,596.55,USD,MPC15,1,250,9
H40831,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09314X,A3D4,596.55,USD,MPC15,1,250,9
H30033,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09276X,A3D4,596.54,USD,MPC15,1,250,9
H32618,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09279X,A3D4,596.54,USD,MPC15,1,250,9
H30013,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09256X,A3D4,596.55,USD,MPC15,1,250,9
H40821,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09304X,A3D4,596.55,USD,MPC15,1,250,9
H30027,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09270X,A3D4,596.55,USD,MPC15,1,250,9
H32633,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09294X,A3D4,596.54,USD,MPC15,1,250,9
H32635,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09296X,A3D4,596.54,USD,MPC15,1,250,9
H40823,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09306X,A3D4,596.55,USD,MPC15,1,250,9
H32622,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09283X,A3D4,596.54,USD,MPC15,1,250,9
H32636,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09297X,A3D4,596.54,USD,MPC15,1,250,9
H30025,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09268X,A3D4,596.55,USD,MPC15,1,250,9
H30028,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09271X,A3D4,596.55,USD,MPC15,1,250,9
H32625,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09286X,A3D4,596.54,USD,MPC15,1,250,9
H40828,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09311X,A3D4,596.55,USD,MPC15,1,250,9
H40820,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09316X,A3D4,596.55,USD,MPC15,1,250,9
H30034,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09277X,A3D4,596.54,USD,MPC15,1,250,9
H32632,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09293X,A3D4,596.54,USD,MPC15,1,250,9
H30031,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09274X,A3D4,596.54,USD,MPC15,1,250,9
H32620,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09281X,A3D4,596.54,USD,MPC15,1,250,9
H32621,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09282X,A3D4,596.54,USD,MPC15,1,250,9
H57751,29,0,TH,2023-11-01,0.0,0.0,-608.72,-0,773.3300000000002,1,A3D4M10116X,A3D4,608.72,USD,MPC15,1,250,27
H30019,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09262X,A3D4,596.55,USD,MPC15,1,250,9
H32629,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09290X,A3D4,596.54,USD,MPC15,1,250,9
H30023,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09266X,A3D4,596.55,USD,MPC15,1,250,9
H40829,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09312X,A3D4,596.55,USD,MPC15,1,250,9
H32617,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09278X,A3D4,596.54,USD,MPC15,1,250,9
H32631,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09292X,A3D4,596.54,USD,MPC15,1,250,9
H40837,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09321X,A3D4,596.55,USD,MPC15,1,250,9
H40819,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09303X,A3D4,596.55,USD,MPC15,1,250,9
H30026,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09269X,A3D4,596.55,USD,MPC15,1,250,9
H40824,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09307X,A3D4,596.55,USD,MPC15,1,250,9
H30015,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09258X,A3D4,596.55,USD,MPC15,1,250,9
H30014,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09257X,A3D4,596.55,USD,MPC15,1,250,9
H14834,42,0.332,VN,2023-11-01,1068.0,1068.0,361.55999999999995,0.3385393258426966,1108.0,1,A6W9M12746X,A6W9,706.44,USD,PC1.5,1,251,22
H32641,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09300X,A3D4,596.54,USD,MPC15,1,250,9
H30011,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09254X,A3D4,596.55,USD,MPC15,1,250,9
H32643,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09301X,A3D4,596.54,USD,MPC15,1,250,9
H30032,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09275X,A3D4,596.54,USD,MPC15,1,250,9
H30012,29,0.31401631009980946,IN,2023-11-01,994.5,994.5,397.95000000000005,0.4001508295625943,1027.71,1,A3D4M09255X,A3D4,596.55,USD,MPC15,1,250,9
H32634,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09295X,A3D4,596.54,USD,MPC15,1,250,9
H40826,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09309X,A3D4,596.55,USD,MPC15,1,250,9
H40822,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09305X,A3D4,596.55,USD,MPC15,1,250,9
H32623,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09284X,A3D4,596.54,USD,MPC15,1,250,9
H32639,29,0.3243732733979493,IN,2023-11-01,994.5,994.5,397.96000000000004,0.40016088486676726,1027.71,1,A3D4M09299X,A3D4,596.54,USD,MPC15,1,250,9
H40827,29,0.3355688430233025,IN,2023-11-01,1210.5,1210.5,613.95,0.507187112763321,1027.71,1,A3D4M09310X,A3D4,596.55,USD,MPC15,1,250,9
H39963,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14241X,A6W9,562.43,AUD,PC1.5,2,251,24
H39964,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14242X,A6W9,562.43,AUD,PC1.5,2,251,24
H39965,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14243X,A6W9,562.43,AUD,PC1.5,2,251,24
H39966,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14244X,A6W9,562.43,AUD,PC1.5,2,251,24
H39967,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14245X,A6W9,562.43,AUD,PC1.5,2,251,24
H39968,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14246X,A6W9,562.43,AUD,PC1.5,2,251,24
H39969,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14247X,A6W9,562.43,AUD,PC1.5,2,251,24
H39970,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14248X,A6W9,562.43,AUD,PC1.5,2,251,24
H39971,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14249X,A6W9,562.43,AUD,PC1.5,2,251,24
H39972,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14250X,A6W9,562.43,AUD,PC1.5,2,251,24
H39977,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14251X,A6W9,562.43,AUD,PC1.5,2,251,24
H39978,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14252X,A6W9,562.43,AUD,PC1.5,2,251,24
H39979,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14253X,A6W9,562.43,AUD,PC1.5,2,251,24
H39980,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14254X,A6W9,562.43,AUD,PC1.5,2,251,24
H39981,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14255X,A6W9,562.43,AUD,PC1.5,2,251,24
H39982,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14256X,A6W9,562.43,AUD,PC1.5,2,251,24
H39983,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14257X,A6W9,562.43,AUD,PC1.5,2,251,24
H39984,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14258X,A6W9,562.43,AUD,PC1.5,2,251,24
H39985,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14259X,A6W9,562.43,AUD,PC1.5,2,251,24
H39986,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14260X,A6W9,562.43,AUD,PC1.5,2,251,24
H39987,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14261X,A6W9,562.43,AUD,PC1.5,2,251,24
H39988,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14262X,A6W9,562.43,AUD,PC1.5,2,251,24
H39989,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14263X,A6W9,562.43,AUD,PC1.5,2,251,24
H39990,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14264X,A6W9,562.43,AUD,PC1.5,2,251,24
H39991,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14265X,A6W9,562.43,AUD,PC1.5,2,251,24
H39992,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14266X,A6W9,562.43,AUD,PC1.5,2,251,24
H39993,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14267X,A6W9,562.43,AUD,PC1.5,2,251,24
H39994,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14268X,A6W9,562.43,AUD,PC1.5,2,251,24
H39995,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14269X,A6W9,562.43,AUD,PC1.5,2,251,24
H39996,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14270X,A6W9,562.43,AUD,PC1.5,2,251,24
H39997,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14271X,A6W9,562.43,AUD,PC1.5,2,251,24
H39998,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14272X,A6W9,562.43,AUD,PC1.5,2,251,24
H39999,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14273X,A6W9,562.43,AUD,PC1.5,2,251,24
H40000,223,0.15563392142436872,AU,2023-10-29,1282.92,1282.92,720.4900000000001,0.561601658716054,831.8299999999999,1,A6W9M14274X,A6W9,562.43,AUD,PC1.5,2,251,24
